pickup_street,pickup_street2,pickup_city,pickup_state,pickup_zipcode,order_id,dropoff_street,dropoff_street2,dropoff_city,dropoff_state,dropoff_zipcode,dropoff_earliest_datetime,dropoff_latest_datetime,customer_name,customer_email,customer_phone_number,dropoff_notes,delivery_items,signature_required,delivery_proof_photo_required,sms_enabled,workload
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,45479adb-8cfe-4d91-a57d-3ecfaa263cad,"9830 67th Avenue 4F  ",,Rego Park,NY,11374,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8377cc41-18a3-4d02-934a-b683ad65261d,"445 E 86th St Apt 10F  ",,New York,NY,10028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,78fdea2a-e0d7-4451-ba9b-93d7d9ed8247,"500 E 63rd St Apt 19F  ",,New York,NY,10065,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Please deliver to mailroom.,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a1dfc69b-20f7-4fef-a0e5-0c6b4d306d62,"625 W 57th St #657  ",,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2d63a717-6277-4dab-817f-913fc381fb12,"77 Commercial St Apt 3209  ",,Brooklyn,NY,11222,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,241c18fb-70e0-4341-b6c3-da265ee33035,"665 9th Ave 4 ",,New York,NY,10036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Buzz number 4,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,bd9a1e5a-d3c7-4be8-8611-edab4ca047b2,"192 Sands St Apt 5D  ",,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"please leave at my front door apartment 5D if no one is home thank you ",,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6f172cc2-392d-48d2-a240-37b37b221de6,"58-41 150th Street  ",,Flushing,NY,11355,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ff414e7f-9165-456b-b994-c4edef11b5b5,"56 7th avenue 8A ",,New york,NY,10011,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b38c0cd8-01a3-40a2-9b09-23ad65db91c3,"41-49 Morgan St  ",,Little Neck,NY,11363,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c0b7005d-8750-4915-9e38-59aa0b5fe202,"211 West 56th Street apt. d03 ",,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Give to doorman or bring upstairs,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4f94304a-9614-4fbc-8100-bcc6a1e9f668,"1955 1st ave Apt 615 ",,NEW YORK,NY,10029,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e08f536a-8a63-4e93-8c59-ffb2d43b8920,"225 E 86th St APT 302 ",,New York,NY,10028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d82555b6-e564-4bf5-984d-74c3b245649c,"200 E 15th St 8H ",,New York,NY,10003,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f5382e35-2d9a-49f9-8c7b-9a60063a4590,"22-23 28th street  ",,Astoria,NY,11105,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at front door,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9598e6c6-5e20-485c-b113-57f262c65bd6,"40 Gold St. Apt 10B ",,New York,NY,10038,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,99d480fb-d974-4fc2-b7bd-775f33d0ba46,"4705 Center Blvd Apt 2212 ",,Long Island City,NY,11109,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,3198405e-45bb-4930-b994-365a572d2597,"24925 61st Ave  ",,Little Neck,NY,11362,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,16400412-835c-4572-b72b-bc855a83937e,3115 73rd St,3fl,Flushing,NY,11370,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188441990,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a0995667-9eed-4df6-a2c7-ef7937a3202f,3736 95th St,,Jackson Heights,NY,11372,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188442287,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9b6742ab-e684-46ee-8927-0ca500ffccaa,201 50th Ave,Apt 10G,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188452334,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a9678d76-a6d2-4e88-ab34-5e658ed6476f,146 W 57th St,Apt 62B,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188449091,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2f189516-af5b-4968-a554-b3b3c891f7f3,1623 3rd Ave,Apt 24B,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"Please have front desk call apt 24B upon arrival ",188454052,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ecd6cc90-becb-429a-94c1-7a73e1ee3c16,60 W 13th St,Apt 4F,New York,NY,10011,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188442979,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b7c1855e-caa6-4df1-8148-96354fe0c7f3,50 W 34th St,Apt 8C8,New York,NY,10001,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188443105,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,77284cb4-5f0f-4b51-aae6-8d8b07df7b3b,240 54 Depew Ave,,Douglaston,NY,11363,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188400135,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fecdac44-1168-42cd-9441-1623a6718c5b,210 W 89th St,Apt 8R,New York,NY,10024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188443771,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7786dc36-6b5c-4ff6-a9e2-0a28578895f3,60 Broadway,Apt 9L,Brooklyn,NY,11249,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188444429,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c44c8137-ee5a-4181-bee1-cd9f53cb296c,1752 2nd Ave,Apt 4S,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188444647,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0f560efc-37ef-4c6b-ab28-1d919e1d155c,222 E 19th St,Apt 10A,New York,NY,10003,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188444927,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,736b7b42-264b-4452-b92c-d140f3bbb363,5203 Center Blvd,Apt 1028,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188456309,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,5ccd7bba-80a9-4ff8-8fa6-e8386217f2ce,1 Lincoln Plz,Apt 29M,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188446552,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c3a52b6e-713b-4d2b-82e9-906a8e5cbebb,360 E 55th St,Apt 13H,New York,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,leave with Doorman,188456590,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4885b469-b5b1-434a-81d0-75b26cfd6cf6,555 W 53rd St,Apt 1049,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188457185,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0e3ec72d-2430-4dce-9cb4-c2ae8d00ad80,85 Kingsland Ave,Apt 2L,Brooklyn,NY,11222,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Entrance is black side door on Richardson St. Bottom Buzzer.,188447562,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9ecc8ba2-4784-4a4e-a231-badb87839291,500 W 45th St,Apt 308,New York,NY,10036,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188451674,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0b1f521d-a8e6-40bb-9223-304dd5880cb1,132 E 35th St,Apt 8F,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188451661,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,da9777f3-1255-4134-92ba-42c2a2847666,145 Madison Ave,Apt 17D,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188448933,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b20e7e58-aa10-4938-85f9-b5c6229e8a97,247 Meagher Ave,,Bronx,NY,10465,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188449090,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,16bd7244-be2e-497f-b5dd-6f4aeb97d987,155 W 68th St,Apt 27B,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188448072,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,35c266e0-eb0a-4a0d-b25d-4c67f3d808c5,62 Wimbledon Dr,,Roslyn,NY,11576,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188449391,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9726bc96-7602-43b1-924d-2e8a9bbbecbc,2709 40th Ave,Apt 5C,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455891,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,a230d3e3-41af-4f96-84bc-d6cdc9507ec8,45 W 60th St,Apt 33A,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188450206,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8fee4b25-f5a7-40f3-ae26-c40f0c7d906f,324 Spring St,Apt 2,New York,NY,10013,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Buzz apt 2,188450587,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e2eb40c6-fac7-4065-870d-79fbce09e35b,19 E 88th St,Apt 4D,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188450665,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,fea5fe8f-d66f-4822-ac95-df5f5a1c56ce,184 Kent Ave,Apt A103,Brooklyn,NY,11249,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188451302,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9b228816-7238-48db-9843-0df1424f89a8,58 E 80th St,Apt 2A,New York,NY,10075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188454941,0,1,1,0.8
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f79d96fa-0d93-445c-8ee1-2f57f3965905,507 E 87th St,Apt 3W,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188451465,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ef37f3e4-15e2-49f6-9f27-7a7e0922224c,150 50th Ave,Apt 2801,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188451646,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,4e7fcfe6-98f2-4b33-8c5e-c292fd766bec,507 E 80th St,Apt 2F,New York,NY,10075,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188451719,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f987315e-d985-49fb-ba3a-33418f30ec04,175 E 96th St,Apt 26F,New York,NY,10128,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188452057,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,83b13191-abec-414a-a278-d22a0cb2714e,210 W 88th St,Apt 5W,New York,NY,10024,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188452145,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6ec36e1d-65af-48c0-a645-299111bef470,150 E 46th St,Apt 2A,New York,NY,10017,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188452288,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,bda4aa88-829a-4f30-9567-a310e85889b4,180 Water St,Apt 314,New York,NY,10038,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,180 Water Street Apt 314,188452405,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,caf3baaa-97f3-4bd3-b2d1-7326088ef435,155 Hicks St,Apt 5A,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188452758,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,25968d70-bf18-40be-b600-35c23330dad1,1 Columbus Pl,Apt N11N,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Doorman Building,188452275,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,faaf1fd0-486d-44d5-bfb0-65257a42ba96,133 W 22nd St,Apt 5K,New York,NY,10011,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188452940,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,017d5ee7-45da-43b5-93e2-2b30ff2f19f7,101 W End Ave,Apt 11Y,New York,NY,10023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188453426,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,42b10d01-d2a2-4371-aca3-d15d423edf85,137 E 38th St,Apt 9A,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188454318,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,6e579830-490e-4ee8-9da7-be9d2b8d8aba,143 W 30th St,Apt 2B,New York,NY,10001,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Leave at Door,188453059,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d8dcf908-fe0f-426a-a8bd-ada10ffc08ff,7 Imperial Ct,,Great Neck,NY,11023,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455204,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7925ca07-b9d3-46f4-86b8-cc8177f004a4,211 N End Ave,Apt 16K,New York,NY,10282,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,Between Murray and warren,188454894,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c4cde320-db0c-4163-bb5a-a9a3d2d1bfea,5627 2nd St,Apt 3202,Long Island City,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455410,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,08f00499-4cbe-448c-8515-48544d6ab036,625 W 57th St,Apt 518,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455577,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,709fd10b-ecee-4271-b271-97404623798f,510 2nd Ave,Apt 11B,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455831,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,dcfa7981-302d-4f14-9f73-2900bb4adce0,330 E 38th St,Apt 38D,New York,NY,10016,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455715,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,7939870c-d3ab-400b-b6b0-95d4b39c11c3,6395 Austin St,Apt 3F,Rego Park,NY,11374,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455796,0,1,1,0.2
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,412350d6-770e-4d59-9371-c47f6234b744,2517 34th St,Apt 3F,Long Island City,NY,11103,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455689,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,25f4a026-653e-4ef2-9ead-ac4151796a45,28 Box St,S402,Brooklyn,NY,11222,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,S402,188455868,0,1,1,0.5
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c2157dc6-9a0f-47c0-92a8-b68051128f56,344 E 63rd St,Apt 10A,New York,NY,10065,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188454857,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d08a3a67-fd35-47a3-a871-b5dfefd9bec6,545 8th Ave,Rm 730,New York,NY,10018,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188456540,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2a22565f-0eb8-4b07-bfc3-4a60506cc96b,5736 263rd St,,Little Neck,NY,11362,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188455477,0,1,1,0.4
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,308e0507-d00a-4f81-b883-c957234e49cd,214 E 25th St,Apt 2FW,New York,NY,10010,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188454502,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d55e0c0d-0210-4967-95f7-9042fe074a59,304 E 65th St,Apt 31B,New York,NY,10065,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,188454011,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,482dae44-d1ce-4904-8315-616344170f07,200 N End Ave,Apt 11N,New York,NY,10282,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,None,188455632,0,1,1,0.30000000000000004
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,9f085515-df03-4524-9cfe-c43b0b15db9f,39-65 52nd Street,Apt 4N,Woodside,NY,11377,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,28b6b20f-af3a-4379-a7fc-26277cea085c,25 Hewlett Lane,,Port Washington,NY,11050,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,23a6bf71-1463-4d9a-9c16-6386a808761f,25 Hewlett Lane,,Port Washington,NY,11050,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,37b05044-c21c-4c1e-bfd9-bb00387de524,75 Central Park W Apt 4b,,New York,NY,10023-6055,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,drop off on front porch,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,0549c603-737b-4771-8bc3-a8b717e954a9,16 Greene St,Apt 4S,New York,NY,10013,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ab5189b4-cfae-48c6-91b1-575bd0b34980,405 East 54th Street,5p,New York,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,104d8f0b-6407-4baf-b736-9b4c2c8a7731,51 Jewel Street,2,Brooklyn,NY,11222,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,035af488-b47d-4c01-8b10-8b0057567861,72 POPLAR ST,APT 3A,Brooklyn,NY,11201-1393,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,f1633045-b0f2-43a1-89f5-9a0381851c48,63 West 85th Street,Apt 2A,New York,NY,10024-4153,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,cdfd3a48-1be5-46bb-a572-6d8f51e3cd74,211 West 56th Street,Apt 26J,New York,NY,10019,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,54e440e2-8b8a-4b3b-b391-b19734c8c2ed,33-01 38th Avenue,Apt. 3B,LONG ISLAND CITY,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,2d24a95c-2144-43c7-92ed-40f707d3f3d4,33-01 38th Avenue,Apt. 3B,LONG ISLAND CITY,NY,11101,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,e50bee43-6f31-4a8a-8e06-de0a727345ef,88 Leonard Street,1120,New York,NY,10013,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ec0dd513-5f99-4ea6-afa4-1ef8fc8e5651,1035 5th Avenue,6e,New York,NY,10028,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d130bc56-a766-4e43-b23b-9a4a55eb5a48,404 East 55th Street,Apt 3C,New York,NY,10022,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,d2b0b9be-2efd-43fe-a0dd-e6e1333c5c3b,379 West Street #4B,,New York,NY,10014,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,8bbdccbf-51c5-441d-b047-8ffce2931c14,100 Remsen Street,Basement apartm,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,b67dd959-a0f2-4578-bd9a-a6c56329fb70,100 Remsen Street,Basement apartm,Brooklyn,NY,11201,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c809903b-cb27-4f42-834d-08d861f67eed,408 W 57TH ST APT 9D,,NEW YORK,NY,10019-3008,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,c703c4bd-4b2b-40c5-94d1-91b87c95bfd1,59 John Street,apt 3g,New York,NY,10038,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,,,0,1,0,
154 Morgan Ave,Suite - 200,Brooklyn,NY,11237,ef4674ff-e8a6-43ed-850c-685a015ba3e6,1 S 1ST ST PH 2B,,BROOKLYN,NY,11249,11/11/2025 17:00:00,11/12/2025 07:00:00,QATEST,huect@axlehire.com,123233433,"#027722295",,0,1,0,
